Change,PriceUnderCloud,PriceInCloud,PriceOverCloud,PriceCloudIntersectBear,PriceCloudIntersectBull,PriceBaseLinePosition,PriceConvLinePosition,PriceBaseLineDistance,PriceConvLineDistance,ConvLineBaseLinePosition,ConvBaseIntersectBull,ConvBaseIntersectBear,ForwardCloudWidth,ForwardCloudIntersectBear,ForwardCloudIntersectBull
-6.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2885.600000000002,-2573.5499999999993,0.0,0.0,0.0,-3193.5173076923056,0.0,0.0
-15.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4743.9000000000015,-4431.8499999999985,0.0,0.0,0.0,-5161.574999999997,0.0,0.0
-1.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4461.9000000000015,-4149.850000000002,0.0,0.0,0.0,-5402.338461538453,0.0,0.0
1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3673.75,-3263.2999999999993,0.0,0.0,0.0,-5494.355769230762,0.0,0.0
-9.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5865.050000000003,-5332.350000000002,0.0,0.0,0.0,-5170.088461538453,0.0,0.0
0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5807.050000000003,-4964.0,0.0,0.0,0.0,-4985.48653846153,0.0,0.0
-7.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6017.5,-4991.549999999999,0.0,0.0,0.0,-5935.038461538454,0.0,0.0
8.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4426.799999999999,-2951.3499999999985,0.0,0.0,0.0,-5791.119230769222,0.0,0.0
-0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4431.700000000001,-2510.350000000002,0.0,0.0,0.0,-5667.748076923068,0.0,0.0
0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4283.5999999999985,-1523.6499999999978,0.0,0.0,0.0,-5761.478846153834,0.0,0.0
-3.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5038.200000000001,-449.6000000000022,0.0,0.0,0.0,-6320.126923076914,0.0,0.0
5.68,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-3903.2999999999993,814.4000000000015,0.0,0.0,0.0,-6049.805769230759,0.0,0.0
0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-3777.0999999999985,940.6000000000022,0.0,0.0,0.0,-5732.669230769221,0.0,0.0
1.24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-3514.0999999999985,1830.0,0.0,0.0,0.0,-5695.905769230758,0.0,0.0
-2.08,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-3756.7000000000007,1309.5499999999993,0.0,0.0,0.0,-5462.6942307692225,0.0,0.0
-1.49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-3961.75,819.6499999999978,0.0,0.0,0.0,-5134.696153846144,0.0,0.0
-2.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4413.950000000001,-470.09999999999854,0.0,0.0,0.0,-4423.805769230759,0.0,0.0
-0.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4580.6500000000015,-697.5000000000036,0.0,0.0,0.0,-4125.211538461528,0.0,0.0
-0.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4765.350000000002,-333.45000000000437,0.0,0.0,0.0,-4204.040384615379,0.0,0.0
-3.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5429.049999999999,-997.1500000000015,0.0,0.0,0.0,-3978.182692307688,0.0,0.0
-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5350.3499999999985,-1016.8500000000022,0.0,0.0,0.0,-3838.4403846153764,0.0,0.0
0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5161.399999999998,-950.1500000000015,0.0,0.0,0.0,-3713.6788461538417,0.0,0.0
4.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3945.1500000000015,-44.25000000000364,0.0,0.0,0.0,-3694.457692307693,0.0,0.0
-0.08,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-3777.4500000000007,110.5,0.0,0.0,0.0,-3680.8865384615456,0.0,0.0
1.78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2967.4500000000007,619.6499999999978,0.0,0.0,0.0,-3773.27692307693,0.0,0.0
5.24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1444.8500000000022,1387.5499999999993,0.0,0.0,0.0,-3683.919230769239,0.0,0.0
-0.12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-632.8499999999985,1028.7999999999993,0.0,0.0,0.0,-3767.407692307701,0.0,0.0
-0.11,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1172.0999999999985,949.25,1.0,1.0,0.0,-4517.342307692321,0.0,0.0
-3.43,1.0,0.0,0.0,0.0,0.0,1.0,1.0,561.1000000000022,209.15000000000146,1.0,0.0,0.0,-4399.99807692309,0.0,0.0
-4.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-323.09999999999854,-675.0499999999993,1.0,0.0,0.0,-4222.7788461538585,0.0,0.0
-3.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-725.3999999999978,-1436.3999999999978,1.0,0.0,0.0,-4078.951923076933,0.0,0.0
4.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.70000000000073,-462.15000000000146,1.0,0.0,0.0,-3913.5153846153953,0.0,0.0
1.66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,353.09999999999854,-126.15000000000146,1.0,0.0,0.0,-3661.613461538469,0.0,0.0
1.16,1.0,0.0,0.0,0.0,0.0,1.0,1.0,242.6999999999971,112.94999999999709,1.0,0.0,0.0,-3317.1788461538526,0.0,0.0
1.85,1.0,0.0,0.0,0.0,0.0,1.0,1.0,627.5,497.75,1.0,0.0,0.0,-3156.9730769230773,0.0,0.0
-2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,203.1999999999971,342.4499999999971,0.0,0.0,1.0,-3129.5903846153888,0.0,0.0
8.37,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1826.9999999999964,1697.2499999999964,1.0,1.0,0.0,-2761.855769230773,0.0,0.0
3.93,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2190.2000000000007,2060.4500000000007,1.0,0.0,0.0,-2132.638461538467,0.0,0.0
-0.83,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1744.8500000000022,1615.1000000000022,1.0,0.0,0.0,-1762.096153846156,0.0,0.0
-0.27,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1682.6500000000015,1552.9000000000015,1.0,0.0,0.0,-1597.2826923076973,0.0,0.0
-2.06,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1204.8500000000022,713.75,1.0,0.0,0.0,-1241.2576923076958,0.0,0.0
-0.95,0.0,1.0,0.0,0.0,0.0,1.0,1.0,990.0500000000029,134.70000000000073,1.0,0.0,0.0,-918.015384615388,0.0,0.0
0.54,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1111.75,210.89999999999782,1.0,0.0,0.0,-743.8538461538519,0.0,0.0
-5.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-168.4499999999971,-1204.699999999997,1.0,0.0,0.0,-514.6346153846243,0.0,0.0
-0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-277.5,-1248.9500000000007,1.0,0.0,0.0,-325.50000000000364,0.0,0.0
8.05,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1432.0999999999985,460.6499999999978,1.0,0.0,0.0,-191.7557692307746,0.0,0.0
3.88,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2323.7999999999993,1352.3499999999985,1.0,0.0,0.0,-47.186538461541204,0.0,0.0
-0.32,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2133.2000000000007,1235.6499999999978,1.0,0.0,0.0,172.19615384614735,0.0,1.0
-0.59,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1860.4500000000007,962.9000000000015,1.0,0.0,0.0,431.1423076923056,0.0,0.0
-1.4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1529.6500000000015,632.1000000000022,1.0,0.0,0.0,561.803846153849,0.0,0.0
-0.14,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1497.4500000000007,599.9000000000015,1.0,0.0,0.0,673.5749999999971,0.0,0.0
-1.21,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1214.8499999999985,317.2999999999993,1.0,0.0,0.0,777.705769230768,0.0,0.0
-0.73,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1047.0499999999993,149.5,1.0,0.0,0.0,850.5038461538461,0.0,0.0
-0.91,0.0,1.0,0.0,0.0,0.0,1.0,0.0,838.3499999999985,-214.3000000000029,1.0,0.0,0.0,924.8980769230802,0.0,0.0
3.08,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1534.4500000000007,-213.79999999999927,1.0,0.0,0.0,1250.5653846153837,0.0,0.0
-1.56,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1170.4500000000007,-577.7999999999993,1.0,0.0,0.0,1243.521153846148,0.0,0.0
1.01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1401.5499999999993,-346.7000000000007,1.0,0.0,0.0,1189.8923076923056,0.0,0.0
2.77,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1681.2000000000007,479.8999999999978,1.0,0.0,0.0,1212.9269230769205,0.0,0.0
-2.81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,647.3500000000022,-189.70000000000073,1.0,0.0,0.0,1315.048076923078,0.0,0.0
3.53,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1418.050000000003,626.5,1.0,0.0,0.0,1272.6884615384588,0.0,0.0
-0.12,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1129.8999999999978,279.2000000000007,1.0,0.0,0.0,1498.1403846153844,0.0,0.0
1.94,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1593.2999999999993,742.6000000000022,1.0,0.0,0.0,1427.4038461538512,0.0,0.0
0.18,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1632.4000000000015,704.2999999999993,1.0,0.0,0.0,1384.7134615384675,0.0,0.0
-0.57,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1435.5,446.7999999999993,1.0,0.0,0.0,1410.6346153846243,0.0,0.0
-0.83,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1130.2000000000007,141.5,1.0,0.0,0.0,1459.550000000003,0.0,0.0
-1.02,0.0,1.0,0.0,0.0,0.0,1.0,0.0,885.2999999999993,-103.40000000000146,1.0,0.0,0.0,1414.0326923076937,0.0,0.0
-2.17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,366.5,-622.2000000000007,1.0,0.0,0.0,1369.90769230769,0.0,0.0
-0.58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,232.09999999999854,-756.6000000000022,1.0,0.0,0.0,1322.3423076923063,0.0,0.0
-10.22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2140.2000000000007,-2175.4500000000007,1.0,0.0,0.0,834.976923076927,0.0,0.0
1.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1832.5999999999985,-1856.3499999999985,1.0,0.0,0.0,809.4653846153888,0.0,0.0
1.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1478.0499999999993,-1478.0499999999993,1.0,0.0,0.0,790.7519230769249,0.0,0.0
-0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1578.9500000000007,-1578.9500000000007,1.0,0.0,0.0,749.3403846153888,0.0,0.0
0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1478.0499999999993,-1478.0499999999993,1.0,0.0,0.0,705.6096153846156,0.0,0.0
-0.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1630.0499999999993,-1238.9500000000007,0.0,0.0,1.0,470.5346153846149,0.0,0.0
0.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1429.8499999999985,-1038.75,0.0,0.0,0.0,444.5807692307717,0.0,0.0
-6.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2414.1500000000015,-1600.2999999999993,0.0,0.0,0.0,-98.94230769230853,1.0,0.0
-1.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2493.8499999999985,-1492.1499999999978,0.0,0.0,0.0,-319.0288461538403,0.0,0.0
-2.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2824.100000000002,-1137.3999999999978,0.0,0.0,0.0,-774.8326923076856,0.0,0.0
3.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2078.5000000000036,-391.7999999999993,0.0,0.0,0.0,-749.5365384615288,0.0,0.0
-2.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2581.7000000000044,-895.0,0.0,0.0,0.0,-715.0192307692232,0.0,0.0
1.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2330.4000000000015,-643.6999999999971,0.0,0.0,0.0,-699.5673076923013,0.0,0.0
0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2248.2000000000044,-561.5,0.0,0.0,0.0,-702.6999999999971,0.0,0.0
-0.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2421.600000000002,-726.3999999999978,0.0,0.0,0.0,-718.90769230769,0.0,0.0
-0.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2542.9000000000015,-847.6999999999971,0.0,0.0,0.0,-710.8576923076907,0.0,0.0
0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2374.4000000000015,-50.650000000001455,0.0,0.0,0.0,-1013.8615384615368,0.0,0.0
-1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2581.2000000000044,-257.45000000000437,0.0,0.0,0.0,-994.0153846153808,0.0,0.0
-5.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3178.0999999999985,-854.3499999999985,0.0,0.0,0.0,-1357.2096153846178,0.0,0.0
2.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2595.550000000003,-271.8000000000029,0.0,0.0,0.0,-1415.734615384612,0.0,0.0
0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2559.6500000000015,-191.34999999999854,0.0,0.0,0.0,-1376.3096153846127,0.0,0.0
10.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-511.8500000000022,1318.1499999999978,0.0,0.0,0.0,-1067.8326923076893,0.0,0.0
1.33,1.0,0.0,0.0,0.0,0.0,1.0,1.0,164.45000000000073,1480.9000000000015,0.0,0.0,0.0,-1172.0653846153837,0.0,0.0
0.85,1.0,0.0,0.0,0.0,0.0,1.0,1.0,348.9500000000007,1642.5,0.0,0.0,0.0,-1135.2673076923056,0.0,0.0
2.57,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1332.0999999999985,1888.3999999999978,0.0,0.0,0.0,-1184.0096153846098,0.0,0.0
-9.91,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-699.8499999999985,-449.9500000000007,0.0,0.0,0.0,-1174.7192307692312,0.0,0.0
0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-402.9500000000007,-402.9500000000007,1.0,1.0,0.0,-1254.292307692307,0.0,0.0
-2.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-923.75,-923.75,1.0,0.0,0.0,-1223.5192307692341,0.0,0.0
0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-823.0499999999993,-1066.0999999999985,1.0,0.0,0.0,-1074.1807692307775,0.0,0.0
1.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-511.9500000000007,-884.7999999999993,1.0,0.0,0.0,-954.5730769230795,0.0,0.0
-3.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1206.6500000000015,-1606.2999999999993,1.0,0.0,0.0,-855.9576923076929,0.0,0.0
0.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-951.25,-951.25,1.0,0.0,0.0,-1109.6326923076886,0.0,0.0
-3.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1617.75,-1617.75,1.0,0.0,0.0,-1018.0596153846127,0.0,0.0
-2.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1958.1500000000015,-1958.1500000000015,1.0,0.0,0.0,-968.4749999999985,0.0,0.0
4.95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1043.1500000000015,56.25,0.0,0.0,1.0,-1443.8057692307739,0.0,0.0
-0.57,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1153.6500000000015,36.900000000001455,0.0,0.0,0.0,-1418.3211538461583,0.0,0.0
-1.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1521.9500000000007,-260.0,0.0,0.0,0.0,-1379.1057692307731,0.0,0.0
-0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1643.9500000000007,-382.0,0.0,0.0,0.0,-1305.8576923076944,0.0,0.0
2.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1221.4500000000007,72.85000000000218,0.0,0.0,0.0,-1243.5230769230802,0.0,0.0
-0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1366.1500000000015,-195.5,0.0,0.0,0.0,-1107.4057692307724,0.0,0.0
1.73,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1036.1500000000015,134.5,0.0,0.0,0.0,-1035.015384615388,0.0,0.0
0.94,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-854.1500000000015,316.5,0.0,0.0,0.0,-953.7980769230744,0.0,0.0
-0.87,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1024.1500000000015,56.900000000001455,0.0,0.0,0.0,-837.3884615384595,0.0,0.0
-0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1135.25,-121.34999999999854,0.0,0.0,0.0,-714.3711538461575,0.0,0.0
-1.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1394.9500000000007,-381.0499999999993,0.0,0.0,0.0,-620.4653846153851,0.0,0.0
3.02,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-818.8500000000022,195.04999999999927,0.0,0.0,0.0,-528.726923076927,0.0,0.0
3.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-106.95000000000073,869.5,0.0,0.0,0.0,-431.11153846153684,0.0,0.0
-0.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-289.65000000000146,686.7999999999993,0.0,0.0,0.0,-351.3942307692341,0.0,0.0
-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-490.4500000000007,485.7000000000007,0.0,0.0,0.0,-271.53269230769365,0.0,0.0
-2.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-915.8500000000022,-126.00000000000364,0.0,0.0,0.0,-95.20000000000073,0.0,0.0
-0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1032.1500000000015,-272.0,0.0,0.0,0.0,-4.907692307693651,0.0,0.0
0.13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,93.25,-246.0,1.0,1.0,0.0,-482.25000000000364,0.0,0.0
-1.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.65000000000146,-552.4000000000015,1.0,0.0,0.0,-466.3711538461539,0.0,0.0
-0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.15000000000146,-593.6000000000022,1.0,0.0,0.0,-443.5250000000051,0.0,0.0
0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-159.45000000000073,-497.90000000000146,1.0,0.0,0.0,-398.09423076923485,0.0,0.0
1.17,1.0,0.0,0.0,0.0,0.0,1.0,1.0,65.54999999999927,57.49999999999636,1.0,0.0,0.0,-524.130769230771,0.0,0.0
-1.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.45000000000073,-140.50000000000364,1.0,0.0,0.0,-479.2192307692312,0.0,0.0
-0.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-245.54999999999927,-60.95000000000073,0.0,0.0,1.0,-531.380769230771,0.0,0.0
1.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-52.349999999998545,191.0,0.0,0.0,0.0,-516.4576923076966,0.0,0.0
1.49,1.0,0.0,0.0,0.0,0.0,1.0,1.0,225.89999999999782,477.2999999999993,0.0,0.0,0.0,-498.93846153846243,0.0,0.0
-1.13,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.899999999997817,257.2999999999993,0.0,0.0,0.0,-485.3673076923078,0.0,0.0
-1.06,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-198.40000000000146,53.0,0.0,0.0,0.0,-477.16923076923194,0.0,0.0
-0.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-279.40000000000146,-28.0,0.0,0.0,0.0,-453.0750000000007,0.0,0.0
0.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-159.70000000000437,91.69999999999709,0.0,0.0,0.0,-440.9596153846178,0.0,0.0
0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.50000000000364,-113.79999999999927,0.0,0.0,0.0,-300.9730769230773,0.0,0.0
1.91,1.0,0.0,0.0,0.0,0.0,1.0,1.0,248.89999999999782,373.1000000000022,0.0,0.0,0.0,-350.5519230769205,0.0,0.0
-1.22,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.19999999999709,133.40000000000146,0.0,0.0,0.0,-338.6057692307695,0.0,0.0
3.89,0.0,1.0,0.0,0.0,0.0,1.0,1.0,760.3999999999978,527.6000000000022,1.0,1.0,0.0,-164.93846153846243,0.0,0.0
3.42,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1174.7999999999993,927.0999999999985,1.0,0.0,0.0,100.11153846154048,0.0,1.0
-2.29,0.0,1.0,0.0,0.0,0.0,1.0,1.0,698.2000000000007,450.5,1.0,0.0,0.0,90.50000000000364,0.0,0.0
1.49,0.0,1.0,0.0,0.0,0.0,1.0,1.0,999.7000000000007,752.0,1.0,0.0,0.0,55.73076923077315,0.0,0.0
1.05,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1186.7999999999993,939.0999999999985,1.0,0.0,0.0,54.64038461538439,0.0,0.0
-0.88,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1003.2999999999993,561.0,1.0,0.0,0.0,126.76923076923413,0.0,0.0
-0.63,0.0,1.0,0.0,0.0,0.0,1.0,1.0,873.2999999999993,431.0,1.0,0.0,0.0,143.47884615384828,0.0,0.0
-0.06,0.0,1.0,0.0,0.0,0.0,1.0,1.0,860.5,375.84999999999854,1.0,0.0,0.0,187.09423076923122,0.0,0.0
-1.61,0.0,1.0,0.0,0.0,0.0,1.0,1.0,531.4000000000015,10.850000000002183,1.0,0.0,0.0,237.36153846154048,0.0,0.0
0.26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,583.4000000000015,-341.75,1.0,0.0,0.0,481.75576923077097,0.0,0.0
4.65,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1401.0,475.84999999999854,1.0,0.0,0.0,584.9942307692363,0.0,0.0
0.74,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1465.2999999999956,540.1499999999978,1.0,0.0,0.0,655.6423076923093,0.0,0.0
-1.81,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1079.9999999999964,151.04999999999927,1.0,0.0,0.0,634.1846153846163,0.0,0.0
-1.56,0.0,0.0,1.0,0.0,0.0,1.0,0.0,752.6999999999971,-176.25,1.0,0.0,0.0,619.0576923076951,0.0,0.0
-10.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-834.9499999999971,-834.9499999999971,1.0,0.0,0.0,-288.8653846153866,1.0,0.0
-14.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2647.1000000000004,-2647.1000000000004,1.0,0.0,0.0,-1049.294230769232,0.0,0.0
10.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-944.9000000000015,-944.9000000000015,1.0,0.0,0.0,-1011.798076923078,0.0,0.0
-3.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1484.0999999999985,-1484.0999999999985,1.0,0.0,0.0,-976.75,0.0,0.0
-1.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1738.7999999999993,-1738.7999999999993,1.0,0.0,0.0,-944.1769230769205,0.0,0.0
-2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2209.5,-2209.5,1.0,0.0,0.0,-884.9557692307644,0.0,0.0
1.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1920.2999999999993,-1868.1499999999978,0.0,0.0,1.0,-859.4961538461503,0.0,0.0
1.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1638.9000000000015,-1434.25,0.0,0.0,0.0,-896.705769230768,0.0,0.0
-2.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1993.5,-1594.9000000000015,0.0,0.0,0.0,-950.1673076923034,0.0,0.0
0.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1842.7999999999993,-402.34999999999854,0.0,0.0,0.0,-1422.3519230769234,0.0,0.0
-0.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1895.7000000000007,-330.4500000000007,0.0,0.0,0.0,-1437.7769230769227,0.0,0.0
0.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1834.7999999999993,-57.5,0.0,0.0,0.0,-1491.6519230769263,0.0,0.0
-2.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2247.2999999999993,-209.5,0.0,0.0,0.0,-1558.3192307692334,0.0,0.0
-3.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2708.25,-555.0999999999985,0.0,0.0,0.0,-1595.4134615384646,0.0,0.0
2.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2271.550000000001,-118.39999999999964,0.0,0.0,0.0,-1535.8173076923085,0.0,0.0
2.53,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1860.5499999999993,315.8000000000011,0.0,0.0,0.0,-1500.7192307692276,0.0,0.0
-0.14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1883.25,352.40000000000146,0.0,0.0,0.0,-1472.1557692307688,0.0,0.0
-0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1972.1500000000015,337.0499999999993,0.0,0.0,0.0,-1435.3173076923122,0.0,0.0
-0.34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2027.9500000000007,281.25,0.0,0.0,0.0,-1364.1442307692341,0.0,0.0
-0.19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2058.850000000002,266.0499999999993,0.0,0.0,0.0,-1304.088461538464,0.0,0.0
-1.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2272.75,66.80000000000109,0.0,0.0,0.0,-1247.5750000000044,0.0,0.0
1.41,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2044.0499999999993,295.5000000000018,0.0,0.0,0.0,-1190.3711538461612,0.0,0.0
4.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1320.5499999999993,745.9500000000007,0.0,0.0,0.0,-1010.0557692307739,0.0,0.0
-1.12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1460.300000000003,342.90000000000146,0.0,0.0,0.0,-888.9673076923136,0.0,0.0
0.72,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1186.2000000000044,464.5,0.0,0.0,0.0,-927.419230769232,0.0,0.0
-1.22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1201.3499999999985,255.40000000000146,0.0,0.0,0.0,-980.7346153846229,0.0,0.0
1.35,1.0,0.0,0.0,0.0,0.0,1.0,1.0,68.59999999999854,483.5,0.0,0.0,0.0,-1458.05961538462,0.0,0.0
