PriceUnderCloud,PriceInCloud,PriceOverCloud,PriceCloudIntersectBear,PriceCloudIntersectBull,PriceBaseLinePosition,PriceConvLinePosition,ConvLineBaseLinePosition,ConvBaseIntersectBull,ConvBaseIntersectBear,ForwardCloudIntersectBear,ForwardCloudIntersectBull,Close,ForwardCloudWidth,PriceBaseLineDistance,PriceConvLineDistance
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3138686017866474,0.44792787980205995,0.5223063823563213,0.664943376830097
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3001141538308408,0.4186014432285582,0.5071283053167147,0.6408549020908285
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.273050053499888,0.40146214057092744,0.43926993115120605,0.5510006466482061
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.27964889143255284,0.40018589343125743,0.4570013686179049,0.5613005919318196
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2736643690745763,0.3927190544352251,0.4409206306089826,0.5357795427036521
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2699458158110832,0.3766657135968403,0.445534231118819,0.519921738986254
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26472024535297484,0.3649251182897082,0.438872927484146,0.49763724693671085
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2504261328290243,0.3572144846297318,0.4004638674425652,0.4330221684269865
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26025984771194666,0.3505110276751752,0.4172759279960718,0.4835171030160332
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.27401118520914725,0.34225122860858614,0.45422652193445273,0.5421598050106943
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.28552143728071266,0.33678207177063874,0.4797601262053762,0.5912453781233933
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28589002662552565,0.37173487688817575,0.4043315189569252,0.5965213642619086
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28630371762012585,0.3756260906898219,0.37039815288820166,0.6203147021273063
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26955856371463405,0.3714613249343678,0.30676891252337624,0.5693853525890793
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2639519620772886,0.375767437816675,0.2729191261740339,0.5356170516157911
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641883569313459,0.37513491614628747,0.26591096670392933,0.5253535839233301
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25009953467539253,0.3742390603866836,0.2150840498553028,0.4652716751504695
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2490621967302859,0.36842419913004776,0.2071878558667741,0.46084793818706316
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493685769029786,0.3619111171263064,0.20389899390912808,0.46215449917925366
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596906337870455,0.35138438620660006,0.2316349237857434,0.5061730032664018
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625631423097021,0.35505842557047546,0.2393535108705873,0.48202815406807975
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2651557095578172,0.341141604366076,0.24631988048100134,0.49710997993732453
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27218845646602136,0.30800856508017926,0.2652172550330663,0.582649931189998
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27706098987234673,0.29272129519500467,0.2737862657626128,0.615141516472948
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28400353348097646,0.2818518176595179,0.28392448572353934,0.6496592661371885
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27991328041406427,0.2801383534717887,0.2729337526249257,0.5906716850989038
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2779505810336676,0.26535731603586327,0.26765987233197874,0.5823017360017241
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26030028367382485,0.2527582408422392,0.22023256056917795,0.4984695992439184
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2720360439943265,0.27879560058188096,0.25176718869166415,0.4272354960123358
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269732749396571,0.2831641858468238,0.24557811047149417,0.3617946974847037
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698089556324184,0.27741412736299353,0.2457828807839779,0.33254630166967847
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24506992310946324,0.27070636814966154,0.17930775097422624,0.1972343353617081
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677467215766292,0.3149628974995813,0.18810242694610152,0.19906153106398455
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26684468858088434,0.30635900736134436,0.18567861508404984,0.17463149342574263
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3009244282977082,0.2912456204350124,0.2772527346239436,0.3118568751968957
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2943831338492547,0.29553434502143544,0.24431605670883963,0.2530583144036737
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2989041854331002,0.3067558011029916,0.23253131627610563,0.2343552585763788
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3635752855401,0.3984826471081203,0.3101894125390474,0.3576030906468136
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39152431134446464,0.4213174233413673,0.35454099062862404,0.4252093316310455
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.40209831537561896,0.4181227273093945,0.38295391623222624,0.44632322461905727
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41787611665463953,0.41359289697076157,0.42534972888828526,0.49481852398401566
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41949044467116225,0.4087471195033043,0.4296875163241639,0.4881862346835564
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4339105307686565,0.400230977518009,0.46843507422923825,0.5496808210774149
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4376244183442406,0.36893984277036784,0.5113741550612744,0.5786606091757718
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41500205290267994,0.35718759551238544,0.4505866251554061,0.4921855051317335
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4142446562321148,0.3480722743622124,0.4434593645851835,0.49741174910049535
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41170341155099904,0.35430230359068315,0.4030778231662088,0.49334947190396405
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4234391718715007,0.35979924584988865,0.4080758903851981,0.5433967269652298
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41322131535073525,0.35894282746239314,0.3676233062047495,0.49982258626121223
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44424658471645057,0.35402346344379665,0.439978269272961,0.6321301255160746
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4431563689750416,0.3790865408315727,0.37045665869176847,0.6338445723002433
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.40803773608380817,0.35386625173770925,0.2721627297136351,0.5351760043773106
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40122427650732817,0.3423855845649296,0.2538545921832068,0.5031254663328409
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3946005549058153,0.3297065590623942,0.2360562909410033,0.47487854620218495
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4039677009978351,0.3145547206982564,0.2612263234326192,0.5148248246588512
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4092103789782765,0.3055801192621981,0.2753136851343022,0.51827361509509
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41089158185482866,0.29718937019413033,0.27983116896685034,0.5062990167631108
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40225383830591976,0.2877413410319862,0.24907801122057738,0.46709555470809583
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4208123895787194,0.2723215974286832,0.298945850789306,0.5462386629304764
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40756183591708756,0.263184316832677,0.25523365755299476,0.48973155809056335
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.40358044890138595,0.2223494276651371,0.244535453472215,0.5439704199897193
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42111254883420013,0.21447719040990648,0.2916451623013677,0.5945349936164213
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3958836190807973,0.205334621620822,0.22385365191136383,0.47011324633980506
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4231592305969592,0.208011074731131,0.29668501938004754,0.5331796852978723
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41400670614875457,0.2355280529679759,0.22660342467900174,0.4520336257067529
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4367083882847687,0.22979529314963876,0.28760408286929184,0.5282187329011288
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41760550675591607,0.22454895746410514,0.23627359821139415,0.4292782411168772
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40522588150396893,0.2501827115523712,0.2030088698977195,0.27079968828240253
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4004295543334909,0.24064191493538067,0.19012087716915502,0.2441113561373543
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4018634757508647,0.26095574678697436,0.1660791708891839,0.20595579579181206
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43202403762410724,0.29651678373889573,0.2054264132808175,0.26840211570028644
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41783257023415526,0.2926075542286272,0.1617769048340421,0.19912785395698918
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4794974120984397,0.36678494890619573,0.25158331330902567,0.34165575102385926
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5013950406847986,0.38501684603201813,0.288567339135159,0.4003515113329239
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5098088312140743,0.3956705832159918,0.30085355788417945,0.40787915968894517
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5181293079851693,0.41934671993102013,0.2946268687902881,0.41298602245029886
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5670257172717545,0.44935578156356587,0.4006477428252035,0.5683805607600599
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5363877000024884,0.4575566038327747,0.30666234838116535,0.43772446154101197
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5487673252544355,0.45657398585453174,0.33992707669484007,0.4905174843726679
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5479430537238411,0.4743242092582816,0.30553402216952064,0.4870023710434245
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5353301440764426,0.49796037081885447,0.2323390829215292,0.42588582513969214
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5498093288874512,0.5221014203728088,0.26890521015075697,0.4117258874832116
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5679588548535596,0.5246811622910609,0.3127845628258304,0.48912470361957144
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560104946873367,0.5262256731914607,0.29168068368210465,0.45563164265225203
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5425308557493717,0.5269784788467794,0.24445814223178755,0.38068677355706215
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5785188618209869,0.5402654672925261,0.32624089764618625,0.5167481885559844
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5635420036330157,0.5504818081676591,0.27692886321134186,0.4414717049957715
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5628265981536318,0.5526060484380557,0.26637692363947896,0.4384208519175602
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5673523154253863,0.5494162820775963,0.2770333378605682,0.4577208137818967
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5793742379376415,0.5451935254590647,0.30933689940136033,0.5089884100744471
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5931535695622963,0.5338425534622874,0.34636271508718414,0.5931521612972753
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5952531291213576,0.539645135355335,0.3520043461454079,0.5949760408549016
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5843665240002986,0.5534719676470138,0.32275144436202563,0.5152890849098833
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5672590016672058,0.5694650768625414,0.2637232675491293,0.4216079985408959
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5778190086346331,0.5771892447115823,0.2920985822790101,0.44813715574273305
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5805873167939881,0.5800192346819413,0.29953717730392726,0.4599426306975506
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5708826859432155,0.6000353143741145,0.27346030485702655,0.36748851784914816
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5894987807002264,0.6222495794093891,0.32348276690661015,0.39109946775878324
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5730911115534875,0.6247395116757022,0.27939446493308406,0.32112881563893775
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5640552293030084,0.6274550436365558,0.25511455645287684,0.2748354363217319
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6051288351954612,0.6553556399475479,0.370680234441113,0.36105519722770263
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6149112275113843,0.6509120340452075,0.41226741331216,0.3951783256785657
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6072594993405828,0.645037210056888,0.40439629323944537,0.35627994893137194
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6255023390648717,0.651320300476923,0.453628926940878,0.41006781515809676
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6212254584815985,0.6613066497683495,0.4421367155259778,0.36569779973802413
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6575089581207854,0.6764137625673006,0.5396324581840217,0.4802705974034583
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.67497418319357,0.6793722825185772,0.586562470616505,0.5547512062476161
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6715215741408913,0.6811806652905406,0.5772851217652037,0.5456981313524891
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6622524074949611,0.678314285381372,0.5523783653896384,0.5216892440848265
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.669810821907582,0.6634474716611108,0.581491271143057,0.5858898045132724
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.657804451688357,0.6554164093527513,0.5492294994619554,0.5633068594452085
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6819105058849877,0.6464220892306394,0.6140037819823019,0.6960189683473988
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6877270634782392,0.6463896430290408,0.6296331895065661,0.7328613354114502
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6823770746758903,0.6518005401127371,0.6152574777730182,0.7100462602178703
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6785512105904895,0.6275872484635109,0.6311376244554258,0.7352489595596156
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6426098613979645,0.5920866223952286,0.5690963987588411,0.6526172671651932
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6392350138104362,0.5989503384891717,0.5600279992059927,0.6382251993831966
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6342893846268693,0.5776273580635529,0.5492420364198627,0.6881862346835566
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6171663100007465,0.5632812969159078,0.5032314009005715,0.6700601880254011
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6087836240575311,0.5606814777900369,0.48070666652736715,0.6544510951567704
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5877724761738871,0.5218367418277249,0.4807672618239183,0.5964218799224019
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5917227586035285,0.5247738401155156,0.49138188618531703,0.6132678947455685
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6066063030333192,0.5284591729086762,0.5313747819091696,0.6767389033509639
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.599371376315724,0.5324242421526356,0.5119341391811277,0.6484588217738054
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5861052703610621,0.5394230312460507,0.4762873888650919,0.5842549452007096
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5892763829098963,0.5432130523360816,0.48480834125599404,0.5977781830843457
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5607690297857516,0.5426504423707958,0.40820752844322306,0.4901792376183441
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5667628835195461,0.5464243299904189,0.4243133403679596,0.5157400805823142
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5375447906039267,0.5492885587701994,0.3458027309673308,0.3911392614945859
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5534376788513699,0.5502826494385109,0.3885077885850999,0.44862794515096716
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5521297310075397,0.5620305048073263,0.3849932613851247,0.40231135282120933
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5628001592554807,0.5729534020559421,0.4136652841188086,0.4074580093183661
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6018784059521736,0.5704500252309552,0.5186706645632436,0.5741075425710064
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.552356794485779,0.5694191861022702,0.3856033933366069,0.362922186665782
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5411591435041183,0.5694939378484941,0.3458821317007429,0.31914244499345035
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5470425759573991,0.5649689475509839,0.36169123562167627,0.34423239541708756
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5624813372483639,0.5612431018210204,0.40317602933648156,0.4100711313027472
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5585450518824495,0.5256877115837421,0.3925990158488041,0.48298320372734577
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6101833304302386,0.5224695323892858,0.5313538869793244,0.7031951053704957
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.632731044865255,0.523034920896698,0.5919408255586782,0.7993500356485546
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6406238335780228,0.5202979672723586,0.6131491793516303,0.8460645653363399
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6214618533356557,0.5120100242629471,0.5616598932269082,0.794946195553049
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5359382387339189,0.4721926192958095,0.33185327580262636,0.5477375603123799
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5581220295120313,0.4731850069866891,0.3914623316652214,0.6257200179071809
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5595855002861622,0.506976022974062,0.3953947574621017,0.5247964716220916
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5460487844327767,0.505530912177454,0.35902086358745033,0.45427533949030785
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5287141986214448,0.5466554867692098,0.2719078115695227,0.30700203942895943
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.544633525767039,0.5362067342898093,0.3172080194740746,0.3748901527084606
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5254964291935202,0.5257900694904425,0.2790183561958691,0.2777171660227813
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5462945106626521,0.5312136940896823,0.33490393556003656,0.327502445656679
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5732824047577575,0.5403991062057394,0.40742187908104127,0.39408399794398985
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5718795879264439,0.5169191704169515,0.45709330630922396,0.3538591633367043
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5804753402841716,0.5171336559429871,0.480190561760189,0.37065875213476784
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6322769179087765,0.5253904972066683,0.6193842264174596,0.5422393924822996
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6425538731430562,0.5192093165413783,0.6469989657009726,0.5860655601797347
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.611541045611765,0.5091196234089483,0.5636658064920548,0.4675730795377292
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6039328638614477,0.4992559781230137,0.5432222071314394,0.4421913083848712
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6061739492870829,0.44572108994140847,0.5492441259128471,0.58181426273814
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6090231293701944,0.4313229535365014,0.5569000282081553,0.6186301006449898
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.626637656456068,0.4254847883781647,0.6042312232936677,0.6937474092619915
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6401354915768781,0.4141782730554014,0.6479267005861029,0.7630946261875937
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6346813024112274,0.4121027917177933,0.6332709967926282,0.7398351876108827
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6315039689451813,0.3878694228609484,0.6441969556087217,0.7571753079869339
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6090822280837086,0.36343564044947857,0.5852774324310204,0.7230223342342185
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.593839425684923,0.34900389264788756,0.5443191909483163,0.6857356037870366
